ada,issueDate,year,month,titlos_apofasis,foreas_name,organization,decisionType,poso_eur,assignment_type,contractor_name,documentUrl,kategoria,size_category
61ΟΛΩΚ4-1ΦΠ,02/08/2019 03:00:00,2019,8,"ΠΡΟΜΗΘΕΙΑ ΥΛΙΚΩΝ  ΓΙΑ ΤΙΣ ΑΝΑΓΚΕΣ ΤΟΥ ΕΡΓΟΥ  ""ΣΥΝΤΗΡΗΣΗ ΣΧΟΛΕΙΩΝ ΔΗΜΟΥ ΜΕΣΣΗΝΗΣ""",ΔΗΜΟΣ ΜΕΣΣΗΝΗΣ,"{'uid': '6190', 'label': 'ΔΗΜΟΣ ΜΕΣΣΗΝΗΣ', 'active': None, 'latinName': 'dimosmessinis', 'category': None, 'inEffect': False}","{'uid': 'Β.2.2', 'label': 'ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ'}",753.94,Απλή Πληρωμή / Τακτική,Δεν εντοπίστηκε,https://diavgeia.gov.gr/doc/61ΟΛΩΚ4-1ΦΠ,Συντήρηση,Α. Κάτω από €1.000
ΩΧΩΓΩΚ4-Ρ14,31/07/2019 03:00:00,2019,7,"ΠΡΟΜΗΘΕΙΑ ΥΛΙΚΩΝ  ΓΙΑ ΤΙΣ ΑΝΑΓΚΕΣ ΤΟΥ ΕΡΓΟΥ  ""ΣΥΝΤΗΡΗΣΗ ΣΧΟΛΕΙΩΝ ΕΤΟΥΣ 2019""",ΔΗΜΟΣ ΜΕΣΣΗΝΗΣ,"{'uid': '6190', 'label': 'ΔΗΜΟΣ ΜΕΣΣΗΝΗΣ', 'active': None, 'latinName': 'dimosmessinis', 'category': None, 'inEffect': False}","{'uid': 'Β.2.2', 'label': 'ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ'}",905.2,Απλή Πληρωμή / Τακτική,Δεν εντοπίστηκε,https://diavgeia.gov.gr/doc/ΩΧΩΓΩΚ4-Ρ14,Συντήρηση,Α. Κάτω από €1.000
ΩΓΘΜΩΚ4-ΟΟΗ,31/07/2019 03:00:00,2019,7,"ΠΡΟΜΗΘΕΙΑ ΥΛΙΚΩΝ  ΓΙΑ ΤΙΣ ΑΝΑΓΚΕΣ ΤΟΥ ΕΡΓΟΥ  ""ΣΥΝΤΗΡΗΣΗ ΣΧΟΛΕΙΩΝ ΕΤΟΥΣ 2019""",ΔΗΜΟΣ ΜΕΣΣΗΝΗΣ,"{'uid': '6190', 'label': 'ΔΗΜΟΣ ΜΕΣΣΗΝΗΣ', 'active': None, 'latinName': 'dimosmessinis', 'category': None, 'inEffect': False}","{'uid': 'Β.2.2', 'label': 'ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ'}",578.24,Απλή Πληρωμή / Τακτική,Δεν εντοπίστηκε,https://diavgeia.gov.gr/doc/ΩΓΘΜΩΚ4-ΟΟΗ,Συντήρηση,Α. Κάτω από €1.000
6ΟΝ5Ω91-ΥΜΗ,26/08/2019 03:00:00,2019,8,Συντήρηση σχολείων  (Μελ. 67/18 σε εξέλ.) 1ος ΛΟΓΑΡΙΑΣΜΟΣ,ΔΗΜΟΣ ΓΛΥΦΑΔΑΣ,"{'uid': '6066', 'label': 'ΔΗΜΟΣ ΓΛΥΦΑΔΑΣ', 'active': None, 'latinName': 'dhmos_glyfadas', 'category': None, 'inEffect': False}","{'uid': 'Β.2.2', 'label': 'ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ'}",46499.71,Απλή Πληρωμή / Τακτική,Δεν εντοπίστηκε,https://diavgeia.gov.gr/doc/6ΟΝ5Ω91-ΥΜΗ,Λοιπά,Δ. €20.000 - €50.000
ΨΦΑΑΩΨ4-ΤΩ6,27/08/2019 03:00:00,2019,8,Απόδοση  κατανομής  ΣΑΤΑ  2019  για Επισκευές -Συντηρήσεις  Σχολείων  Α/Θμιας ,ΔΗΜΟΣ ΑΛΙΑΡΤΟΥ,"{'uid': '6020', 'label': 'ΔΗΜΟΣ ΑΛΙΑΡΤΟΥ', 'active': None, 'latinName': 'DIMOSALIARTOY', 'category': None, 'inEffect': False}","{'uid': 'Β.2.2', 'label': 'ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ'}",16300.0,Απλή Πληρωμή / Τακτική,Δεν εντοπίστηκε,https://diavgeia.gov.gr/doc/ΨΦΑΑΩΨ4-ΤΩ6,Επισκευή,Γ. €5.000 - €20.000
ΩΓΓ9ΩΨ4-8Σ0,27/08/2019 03:00:00,2019,8,Απόδοση κατανομής ΣΑΤΑ 2019 Επισκευή-Συντήρηση Σχολείων Β/Θμιας  ,ΔΗΜΟΣ ΑΛΙΑΡΤΟΥ,"{'uid': '6020', 'label': 'ΔΗΜΟΣ ΑΛΙΑΡΤΟΥ', 'active': None, 'latinName': 'DIMOSALIARTOY', 'category': None, 'inEffect': False}","{'uid': 'Β.2.2', 'label': 'ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ'}",15152.75,Απλή Πληρωμή / Τακτική,Δεν εντοπίστηκε,https://diavgeia.gov.gr/doc/ΩΓΓ9ΩΨ4-8Σ0,Επισκευή,Γ. €5.000 - €20.000
Ψ2ΝΘΩΛΞ-9ΛΨ,08/10/2019 03:00:00,2019,10,"Χ.Ε.  Λ 2540/2019  6ος ΛΟΓΑΡΙΑΣΜΟΣ ""ΕΠΙΣΚΕΥΕΣ - ΣΥΝΤΗΡΗΣΕΙΣ ΣΧΟΛΕΙΩΝ""",ΔΗΜΟΣ ΛΑΡΙΣΑΙΩΝ,"{'uid': '6167', 'label': 'ΔΗΜΟΣ ΛΑΡΙΣΑΙΩΝ', 'active': None, 'latinName': 'larissa-dimos', 'category': None, 'inEffect': False}","{'uid': 'Β.2.2', 'label': 'ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ'}",28788.42,Απλή Πληρωμή / Τακτική,ΑΙΤ . 6 ΟΣ ΛΟΓΑΡΙΑΣΜΟΣ,https://diavgeia.gov.gr/doc/Ψ2ΝΘΩΛΞ-9ΛΨ,Επισκευή,Δ. €20.000 - €50.000
6Φ0ΘΩΛΞ-3ΡΒ,05/11/2019 02:00:00,2019,11,"Χ.Ε.  Λ 2702/2019  7ος ΛΟΓΑΡΙΑΣΜΟΣ ""ΕΠΙΣΚΕΥΕΣ - ΣΥΝΤΗΡΗΣΕΙΣ ΣΧΟΛΕΙΩΝ""",ΔΗΜΟΣ ΛΑΡΙΣΑΙΩΝ,"{'uid': '6167', 'label': 'ΔΗΜΟΣ ΛΑΡΙΣΑΙΩΝ', 'active': None, 'latinName': 'larissa-dimos', 'category': None, 'inEffect': False}","{'uid': 'Β.2.2', 'label': 'ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ'}",42056.63,Απλή Πληρωμή / Τακτική,"ΑΙΤ . 7 ΟΣ ΛΟΓΑΡΙΑΣΜΟΣ "" ΕΠΙΣΚΕΥΕΣ -",https://diavgeia.gov.gr/doc/6Φ0ΘΩΛΞ-3ΡΒ,Επισκευή,Δ. €20.000 - €50.000
ΨΦ5ΠΩΕΛ-ΕΜΘ,01/07/2020 03:00:00,2020,7,ΕΠΙΣΚΕΥΗ & ΣΥΝΤΗΡΗΣΗ ΣΧΟΛΕΙΩΝ Δ.Ε. ΚΑΛΑΜΠΑΚΑΣ(2ο ΔΗΜΟΤΙΚΟ ΚΑΛΑΜΠΑΚΑΣ),ΔΗΜΟΣ ΚΑΛΑΜΠΑΚΑΣ,"{'uid': '6131', 'label': 'ΔΗΜΟΣ ΚΑΛΑΜΠΑΚΑΣ', 'active': None, 'latinName': 'dimoskalampakas', 'category': None, 'inEffect': False}","{'uid': 'Β.2.2', 'label': 'ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ'}",9114.11,Ανάθεση (μη προσδιορισμένος τύπος),Δεν εντοπίστηκε,https://diavgeia.gov.gr/doc/ΨΦ5ΠΩΕΛ-ΕΜΘ,Επισκευή,Γ. €5.000 - €20.000
69ΠΣΩΕΛ-ΧΔ8,01/07/2020 03:00:00,2020,7,ΕΠΙΣΚΕΥΗ & ΣΥΝΤΗΡΗΣΗ ΣΧΟΛΕΙΩΝ Δ.Ε. ΚΛΕΙΝΟΒΟΥ( ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΑΜΠΕΛΙΩΝ),ΔΗΜΟΣ ΚΑΛΑΜΠΑΚΑΣ,"{'uid': '6131', 'label': 'ΔΗΜΟΣ ΚΑΛΑΜΠΑΚΑΣ', 'active': None, 'latinName': 'dimoskalampakas', 'category': None, 'inEffect': False}","{'uid': 'Β.2.2', 'label': 'ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ'}",6307.19,Ανάθεση (μη προσδιορισμένος τύπος),Δεν εντοπίστηκε,https://diavgeia.gov.gr/doc/69ΠΣΩΕΛ-ΧΔ8,Επισκευή,Γ. €5.000 - €20.000
6ΔΝΗΩΛΞ-ΟΞΡ,16/09/2020 03:00:00,2020,9,"Χ.Ε.  177/2020  1ος ΛΟΓΑΡΙΑΣΜΟΣ ""ΕΠΙΣΚΕΥΕΣ-ΣΥΝΤΗΡΗΣΕΙΣ ΣΧΟΛΕΙΩΝ""",ΔΗΜΟΣ ΛΑΡΙΣΑΙΩΝ,"{'uid': '6167', 'label': 'ΔΗΜΟΣ ΛΑΡΙΣΑΙΩΝ', 'active': None, 'latinName': 'larissa-dimos', 'category': None, 'inEffect': False}","{'uid': 'Β.2.2', 'label': 'ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ'}",95359.49,Απλή Πληρωμή / Τακτική,ΕΓΓΥΗΤΙΚΗ ΕΠΙΣΤΟΛΗ ΒΕΒΑΙΩΣΕΙΣ,https://diavgeia.gov.gr/doc/6ΔΝΗΩΛΞ-ΟΞΡ,Επισκευή,Ε. Άνω από €50.000
6ΨΛ3Ω91-ΡΗΨ,11/08/2020 03:00:00,2020,8,Ενάντι 6ου λογαριασμού του έργου : Συντήρηση σχολείων  (Μελ. 67/18 σε εξέλ.),ΔΗΜΟΣ ΓΛΥΦΑΔΑΣ,"{'uid': '6066', 'label': 'ΔΗΜΟΣ ΓΛΥΦΑΔΑΣ', 'active': None, 'latinName': 'dhmos_glyfadas', 'category': None, 'inEffect': False}","{'uid': 'Β.2.2', 'label': 'ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ'}",178198.85,Συνοπτικός Διαγωνισμός,Δεν εντοπίστηκε,https://diavgeia.gov.gr/doc/6ΨΛ3Ω91-ΡΗΨ,Λοιπά,Ε. Άνω από €50.000
6ΟΝΥΩΛΞ-ΟΤΣ,13/11/2020 02:00:00,2020,11,"Χ.Ε Λ 2366/2020 2ος ΛΟΓΑΡΙΑΣΜΟΣ ""ΕΠΙΣΚΕΥΕΣ-ΣΥΝΤΗΡΗΣΕΙΣ ΣΧΟΛΕΙΩΝ""",ΔΗΜΟΣ ΛΑΡΙΣΑΙΩΝ,"{'uid': '6167', 'label': 'ΔΗΜΟΣ ΛΑΡΙΣΑΙΩΝ', 'active': None, 'latinName': 'larissa-dimos', 'category': None, 'inEffect': False}","{'uid': 'Β.2.2', 'label': 'ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ'}",57840.55,Απλή Πληρωμή / Τακτική,Δεν εντοπίστηκε,https://diavgeia.gov.gr/doc/6ΟΝΥΩΛΞ-ΟΤΣ,Επισκευή,Ε. Άνω από €50.000
Ψ97ΤΩΕΧ-Ν0Ι,11/05/2021 03:00:00,2021,5,"ΕΞΟΦΛΗΣΗ 4ου ΛΟΓΑΡΙΑΣΜΟΥ ΤΟΥ ΕΡΓΟΥ: ¨ΣΥΝΤΗΡΗΣΗ ΣΧΟΛΕΙΩΝ & ΔΗΜΟΤΙΚΩΝ ΚΤΙΡΙΩΝ Δ.Ε. ΚΙΛΚΙΣ""",ΔΗΜΟΣ ΚΙΛΚΙΣ,"{'uid': '6151', 'label': 'ΔΗΜΟΣ ΚΙΛΚΙΣ', 'active': None, 'latinName': 'dhmoskilkis', 'category': None, 'inEffect': False}","{'uid': 'Β.2.2', 'label': 'ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ'}",17389.62,Απλή Πληρωμή / Τακτική,Δεν εντοπίστηκε,https://diavgeia.gov.gr/doc/Ψ97ΤΩΕΧ-Ν0Ι,Συντήρηση,Γ. €5.000 - €20.000
6Ν7ΞΩΕΧ-ΝΓΘ,27/04/2021 03:00:00,2021,4,"ΕΞΟΦΛΗΣΗ 4ου ΛΟΓΑΡΙΑΣΜΟΥ ΤΟΥ ΕΡΓΟΥ ""ΣΥΝΤΗΡΗΣΗ ΣΧΟΛΕΙΩΝ & ΔΗΜΟΤΙΚΩΝ ΚΤΗΡΙΩΝ Δ.Ε. ΚΙΛΚΙΣ""",ΔΗΜΟΣ ΚΙΛΚΙΣ,"{'uid': '6151', 'label': 'ΔΗΜΟΣ ΚΙΛΚΙΣ', 'active': None, 'latinName': 'dhmoskilkis', 'category': None, 'inEffect': False}","{'uid': 'Β.2.2', 'label': 'ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ'}",17267.33,Απλή Πληρωμή / Τακτική,Δεν εντοπίστηκε,https://diavgeia.gov.gr/doc/6Ν7ΞΩΕΧ-ΝΓΘ,Συντήρηση,Γ. €5.000 - €20.000
Ψ4ΟΤΩΨΧ-ΘΜΨ,30/07/2021 03:00:00,2021,7,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΜΕ ΘΕΜΑ ΔΑΠΑΝΕΣ ΚΑΤΑΝΟΜΗΣ ΚΑΠ ΓΙΑ ΣΥΝΤΗΡΗΣΕΙΣ ΣΧΟΛΕΙΩΝ,ΔΗΜΟΣ ΑΣΤΥΠΑΛΑΙΑΣ,"{'uid': '6049', 'label': 'ΔΗΜΟΣ ΑΣΤΥΠΑΛΑΙΑΣ', 'active': None, 'latinName': 'dimosastipaleas', 'category': None, 'inEffect': False}","{'uid': 'Β.2.2', 'label': 'ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ'}",2031.95,Απλή Πληρωμή / Τακτική,Δεν εντοπίστηκε,https://diavgeia.gov.gr/doc/Ψ4ΟΤΩΨΧ-ΘΜΨ,Συντήρηση,Β. €1.000 - €5.000
ΩΝ53ΩΨΧ-ΙΗΨ,30/07/2021 03:00:00,2021,7,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΜΕ ΘΕΜΑ ΔΑΠΑΝΕΣ ΚΑΤΑΝΟΜΗΣ ΚΑΠ ΓΙΑ ΣΥΝΤΗΡΗΣΕΙΣ ΣΧΟΛΕΙΩΝ,ΔΗΜΟΣ ΑΣΤΥΠΑΛΑΙΑΣ,"{'uid': '6049', 'label': 'ΔΗΜΟΣ ΑΣΤΥΠΑΛΑΙΑΣ', 'active': None, 'latinName': 'dimosastipaleas', 'category': None, 'inEffect': False}","{'uid': 'Β.2.2', 'label': 'ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ'}",1662.5,Απλή Πληρωμή / Τακτική,Δεν εντοπίστηκε,https://diavgeia.gov.gr/doc/ΩΝ53ΩΨΧ-ΙΗΨ,Συντήρηση,Β. €1.000 - €5.000
ΨΜΜ8Ω91-Δ0Μ,27/12/2021 02:00:00,2021,12,Συντήρηση σχολείων  (Μελ. 109/16 σε εξέλ.) (6ος Λογαριασμός),ΔΗΜΟΣ ΓΛΥΦΑΔΑΣ,"{'uid': '6066', 'label': 'ΔΗΜΟΣ ΓΛΥΦΑΔΑΣ', 'active': None, 'latinName': 'dhmos_glyfadas', 'category': None, 'inEffect': False}","{'uid': 'Β.2.2', 'label': 'ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ'}",10211.32,Συνοπτικός Διαγωνισμός,Δεν εντοπίστηκε,https://diavgeia.gov.gr/doc/ΨΜΜ8Ω91-Δ0Μ,Λοιπά,Γ. €5.000 - €20.000
ΨΞΝΩΩΨΧ-ΗΟ8,22/08/2022 03:00:00,2022,8,ΕΝΤΑΛΜΑ ΠΛΗΡΩΜΗΣ ΓΙΑ ΔΑΠΑΝΕΣ ΚΑΤΑΝΟΜΗΣ ΚΑΠ ΓΙΑ ΕΠΙΣΚΕΥΗ-ΣΥΝΤΗΡΗΣΗ ΣΧΟΛΕΙΩΝ,ΔΗΜΟΣ ΑΣΤΥΠΑΛΑΙΑΣ,"{'uid': '6049', 'label': 'ΔΗΜΟΣ ΑΣΤΥΠΑΛΑΙΑΣ', 'active': None, 'latinName': 'dimosastipaleas', 'category': None, 'inEffect': False}","{'uid': 'Β.2.2', 'label': 'ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ'}",2031.95,Απλή Πληρωμή / Τακτική,Δεν εντοπίστηκε,https://diavgeia.gov.gr/doc/ΨΞΝΩΩΨΧ-ΗΟ8,Επισκευή,Β. €1.000 - €5.000
ΩΝ5ΑΩΨ4-19Υ,16/08/2022 03:00:00,2022,8,Επισκευή-Συντήρηση Σχολείων Β/θμιας Εκπαίδευσης- Ετους 2022 ,ΔΗΜΟΣ ΑΛΙΑΡΤΟΥ,"{'uid': '6020', 'label': 'ΔΗΜΟΣ ΑΛΙΑΡΤΟΥ', 'active': None, 'latinName': 'DIMOSALIARTOY', 'category': None, 'inEffect': False}","{'uid': 'Β.2.2', 'label': 'ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ'}",13457.25,Απλή Πληρωμή / Τακτική,Δεν εντοπίστηκε,https://diavgeia.gov.gr/doc/ΩΝ5ΑΩΨ4-19Υ,Επισκευή,Γ. €5.000 - €20.000
9ΧΩΔΩΨ4-ΣΦ2,16/08/2022 03:00:00,2022,8,Επισκευή-Συντήρηση Σχολείων Α/θμιας Εκπαίδευσης -Ετους 2022,ΔΗΜΟΣ ΑΛΙΑΡΤΟΥ,"{'uid': '6020', 'label': 'ΔΗΜΟΣ ΑΛΙΑΡΤΟΥ', 'active': None, 'latinName': 'DIMOSALIARTOY', 'category': None, 'inEffect': False}","{'uid': 'Β.2.2', 'label': 'ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ'}",15000.0,Απλή Πληρωμή / Τακτική,Δεν εντοπίστηκε,https://diavgeia.gov.gr/doc/9ΧΩΔΩΨ4-ΣΦ2,Επισκευή,Γ. €5.000 - €20.000
99ΨΛΩ19-ΠΑΘ,02/08/2022 03:00:00,2022,8,ΠΡΟΜΗΘΕΙΑ  ΤΡΑΠΕΖΩΝ ΚΑΤΑΝΟΜΗΣ ΓΙΑ ΕΠΙΣΚΕΥΗ ΚΑΙ ΣΥΝΤΗΡΗΣΗ ΣΧΟΛΕΙΩΝ ΜΕΩ ΚΑΠ,ΔΗΜΟΣ ΡΗΓΑ ΦΕΡΑΙΟΥ,"{'uid': '6264', 'label': 'ΔΗΜΟΣ ΡΗΓΑ ΦΕΡΑΙΟΥ', 'active': None, 'latinName': 'dhmos_rhga_feraiou', 'category': None, 'inEffect': False}","{'uid': 'Β.2.2', 'label': 'ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ'}",40.65,Απλή Πληρωμή / Τακτική,Δεν εντοπίστηκε,https://diavgeia.gov.gr/doc/99ΨΛΩ19-ΠΑΘ,Επισκευή,Α. Κάτω από €1.000
ΩΗΠΞΩΞΖ-1ΔΙ,04/12/2020 02:00:00,2020,12,ΕΞΟΦΛΗΣΗ 2ου ΛΟΓ/ΣΜΟΥ ΕΡΓΟΥ ΣΥΝΤΗΡΗΣΗ ΣΧΟΛΕΙΟΥ ΧΑΡΙΤΩΜΕΝΗΣ  (ΥΠΕΣ/ΘΕΟΜΗΝΙΕΣ),ΔΗΜΟΣ ΠΡΟΣΟΤΣΑΝΗΣ,"{'uid': '6255', 'label': 'ΔΗΜΟΣ ΠΡΟΣΟΤΣΑΝΗΣ', 'active': None, 'latinName': 'MunicipalityofProsotsani', 'category': None, 'inEffect': False}","{'uid': 'Β.2.2', 'label': 'ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ'}",15631.84,Απλή Πληρωμή / Τακτική,Δεν εντοπίστηκε,https://diavgeia.gov.gr/doc/ΩΗΠΞΩΞΖ-1ΔΙ,Συντήρηση,Γ. €5.000 - €20.000
6Π6ΡΩ91-8ΑΧ,28/04/2023 03:00:00,2023,4,Συντήρηση σχολείων (Μελ. 182/21 σε εξέλ.) - 2ος λογαριασμός,ΔΗΜΟΣ ΓΛΥΦΑΔΑΣ,"{'uid': '6066', 'label': 'ΔΗΜΟΣ ΓΛΥΦΑΔΑΣ', 'active': None, 'latinName': 'dhmos_glyfadas', 'category': None, 'inEffect': False}","{'uid': 'Β.2.2', 'label': 'ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ'}",109661.12,Συνοπτικός Διαγωνισμός,ΚΑΛΛΙΤΕΧΝΟΣ,https://diavgeia.gov.gr/doc/6Π6ΡΩ91-8ΑΧ,Λοιπά,Ε. Άνω από €50.000
Ψ2ΒΧΩ91-ΓΜΓ,06/07/2023 03:00:00,2023,7,Συντήρηση σχολείων (Μελ. 182/21 σε εξέλ.) -  3ος Λογαριασμός,ΔΗΜΟΣ ΓΛΥΦΑΔΑΣ,"{'uid': '6066', 'label': 'ΔΗΜΟΣ ΓΛΥΦΑΔΑΣ', 'active': None, 'latinName': 'dhmos_glyfadas', 'category': None, 'inEffect': False}","{'uid': 'Β.2.2', 'label': 'ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ'}",76024.3,Συνοπτικός Διαγωνισμός,ΚΑΛΛΙΤΕΧΝΟΣ,https://diavgeia.gov.gr/doc/Ψ2ΒΧΩ91-ΓΜΓ,Λοιπά,Ε. Άνω από €50.000
6ΑΨΓΩ91-ΦΡΜ,20/03/2024 02:00:00,2024,3,Συντήρηση σχολείων (Μελ. 182/21 σε εξέλ.) - 6ος λογαριασμός,ΔΗΜΟΣ ΓΛΥΦΑΔΑΣ,"{'uid': '6066', 'label': 'ΔΗΜΟΣ ΓΛΥΦΑΔΑΣ', 'active': None, 'latinName': 'dhmos_glyfadas', 'category': None, 'inEffect': False}","{'uid': 'Β.2.2', 'label': 'ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ'}",378429.32,Συνοπτικός Διαγωνισμός,ΚΑΛΛΙΤΕΧΝΟΣ,https://diavgeia.gov.gr/doc/6ΑΨΓΩ91-ΦΡΜ,Λοιπά,Ε. Άνω από €50.000
Ψ45ΥΩΨ4-ΑΨ8,21/06/2024 03:00:00,2024,6, ΚΑΠ Επενδυτικών Δαπανών Επισκεή-Συντήρηση  Σχολείων Α/Θμιας Εκπάιδευσης ,ΔΗΜΟΣ ΑΛΙΑΡΤΟΥ,"{'uid': '6020', 'label': 'ΔΗΜΟΣ ΑΛΙΑΡΤΟΥ', 'active': None, 'latinName': 'DIMOSALIARTOY', 'category': None, 'inEffect': False}","{'uid': 'Β.2.2', 'label': 'ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ'}",14059.35,Απλή Πληρωμή / Τακτική,Δεν εντοπίστηκε,https://diavgeia.gov.gr/doc/Ψ45ΥΩΨ4-ΑΨ8,Λοιπά,Γ. €5.000 - €20.000
ΨΕ81ΩΨ4-Χ3Μ,21/06/2024 03:00:00,2024,6," ΚΑΠ Επενδυτικών Δαπανών , Επισκευές-Συντηρήσεις  Σχολείων Β/Θμιας Εκπάιδευσης ",ΔΗΜΟΣ ΑΛΙΑΡΤΟΥ,"{'uid': '6020', 'label': 'ΔΗΜΟΣ ΑΛΙΑΡΤΟΥ', 'active': None, 'latinName': 'DIMOSALIARTOY', 'category': None, 'inEffect': False}","{'uid': 'Β.2.2', 'label': 'ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ'}",13000.0,Απλή Πληρωμή / Τακτική,Δεν εντοπίστηκε,https://diavgeia.gov.gr/doc/ΨΕ81ΩΨ4-Χ3Μ,Επισκευή,Γ. €5.000 - €20.000
Ψ6ΤΚΩ91-Φ7Κ,22/07/2024 03:00:00,2024,7,Συντήρηση σχολείων (Μελ. 182/21 σε εξέλ.) - 7ος λογαριασμός,ΔΗΜΟΣ ΓΛΥΦΑΔΑΣ,"{'uid': '6066', 'label': 'ΔΗΜΟΣ ΓΛΥΦΑΔΑΣ', 'active': None, 'latinName': 'dhmos_glyfadas', 'category': None, 'inEffect': False}","{'uid': 'Β.2.2', 'label': 'ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ'}",123935.31,Συνοπτικός Διαγωνισμός,ΚΑΛΛΙΤΕΧΝΟΣ,https://diavgeia.gov.gr/doc/Ψ6ΤΚΩ91-Φ7Κ,Λοιπά,Ε. Άνω από €50.000
68ΣΚΩ96-3Ο5,06/03/2018 02:00:00,2018,3,"ΕΞΟΦΛΗΣΗ 1ου ΛΟΓΑΡΙΑΣΜΟΥ ΤΟΥ ΕΡΓΟΥ ""ΕΡΓΑΣΙΕΣ ΣΥΝΤΗΡΗΣΗΣ ΣΧΟΛΕΙΩΝ ΕΤΟΥΣ 2017""",ΔΗΜΟΣ ΒΟΛΟΥ,"{'uid': '6058', 'label': 'ΔΗΜΟΣ ΒΟΛΟΥ', 'active': None, 'latinName': 'volos', 'category': None, 'inEffect': False}","{'uid': 'Β.2.2', 'label': 'ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ'}",6017.32,Ανοικτός Διαγωνισμός,Δεν εντοπίστηκε,https://diavgeia.gov.gr/doc/68ΣΚΩ96-3Ο5,Συντήρηση,Γ. €5.000 - €20.000
6ΙΙ8Ω91-6ΨΕ,11/12/2024 02:00:00,2024,12,Συντήρηση σχολείων (Μελ. 182/21 σε εξέλ.) - 8ος λογαριασμός,ΔΗΜΟΣ ΓΛΥΦΑΔΑΣ,"{'uid': '6066', 'label': 'ΔΗΜΟΣ ΓΛΥΦΑΔΑΣ', 'active': None, 'latinName': 'dhmos_glyfadas', 'category': None, 'inEffect': False}","{'uid': 'Β.2.2', 'label': 'ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ'}",208130.1,Συνοπτικός Διαγωνισμός,ΚΑΛΛΙΤΕΧΝΟΣ,https://diavgeia.gov.gr/doc/6ΙΙ8Ω91-6ΨΕ,Λοιπά,Ε. Άνω από €50.000
